COUNTRY
,0,
day before wedding reception,54,
computer heavy day,54,
in bed sick all day,54,
First hot day of season,54,
anxiety all day,54,
day out today,54,
full day out,54,
half day out,54,
7 day body cleanse,54,
day 23 of cycle,54,
bad pots day,54,
half day bed rest,54,
daily steps,54,
worked the day before,54,
Day 2,54,
waiting for technicians all day,54,
Half day of work,54,
half day no child,54,
good body day,54,
Shooting day,54,
teaching day,54,
non teaching day,54,
travel recovery day,54,
cheat day,54,
cat died two days ago,54,
full day work at home,54,
All day sleep,54,
last day in office,54,
in house all day,54,
short day at work,54,
work partial day from home,54,
worked short day,54,
brown spotting day 4,54,
standing all day,54,
day after seizure,54,
borderlands day,54,
MRI Day,54,
Dr Day,54,
creative day,54,
interruption driven day,54,
day after long weekend,54,
Competition day,54,
stayed inside most of day,54,
fatigue,55,
Painful morning,55,
insomnia last night,55,
low anxiety morning,55,
bad headache day,55,
menstruation,55,
Headache after exercising outdoors,55,
medium tiredness,55,
headache evening,55,
mild nausea late afternoon,55,
afternoon fatigue,55,
afternoon body pain,55,
signifcant fatigue,55,
sudden nausea after lunch,55,
nighttime pain,55,
morning fatigue,55,
pronounced fatigue,55,
PM extreme fatigue,55,
body fatigue,55,
period pains,55,
nausea after meal,55,
Night headache,55,
High fatigue,55,
low appetite,55,
strong stomach aches afternoon,55,
Sun fatigue,55,
PM fatigue,55,
post-exercise fatigue,55,
morning dizziness,55,
Pain at night,55,
Slight fatigue,55,
Headache on waking,55,
missed morning headache meds,55,
evening dizziness,55,
Poor appetite,55,
1.5 hour malaise spell,55,
headaches after eating,55,
early morning nausea,55,
Period fatigue,55,
Extreme fatigue,55,
Extra fatigue,55,
nausea afternoon,55,
Frequent urination,55,
headache PM,55,
painful diarrhoea morning,55,
mild headache in afternoon,55,
fatigue day,55,
exertion,55,
slight insomnia,55,
afternoon tiredness,55,
dizziness when standing,55,
pain after eating,55,
Bad insomnia night previous,55,
little appetite,55,
nausea after lunch,55,
cramps in the morning,55,
Pain pill last night,55,
Upset bout boys,55,
no appetite,55,
insomnia night 2,55,
nausea late evening,55,
constant fatigue,55,
headache day,55,
headache in morning,55,
menses,55,
Fatigue on waking,55,
Fatigue dream,55,
Fatigue daytime,55,
Fatigue late,55,
Fatigue stops pm,55,
Brief fatigue,55,
appetite,55,
v fatigue,55,
night insomnia,55,
fatigue crash,55,
nausea from anxiety,55,
Medium Fatigue,55,
pain sleeping last night,55,
pain last night,55,
excessive thirst,55,
increasing tiredness,55,
sedation,55,
increased appetite,55,
headache afternoon,55,
cramping after dinner,55,
headache upon waking up,55,
Headache upon awakening,55,
Insomnia night before,55,
Fatigue waking,55,
Fatigue brief,55,
Poop exertion,55,
waking with tummy pains,55,
evening fatigue,55,
pain during night,55,
early hours,56,
late hours,56,
6 hours sleep,56,
3 hour nap,56,
11 hours of sleep,56,
9 hours of sleep,56,
7.5 hours sleep,56,
6.5 hours sleep,56,
3.5 hours sleep,56,
More than 8 hours of sleep,56,
10 hours sleep,56,
12 hrs sleep,56,
slept 12 hrs & not rested,56,
headache - 4 hrs,56,
4 hrs sleep,56,
also only had 5 hrs of sleep last night,56,
rough start after a 12 hr sleep,56,
8.75 hours sleep,56,
8.5 hours in bed but not sleeping,56,
10.5 hours sleep,56,
8.5 hours sleep,56,
3 hours homework,56,
12 hours sleep,56,
evening shift 4 hrs,56,
2 Hr Nap,56,
3 hours jewellery making,56,
Long hours,56,
3 hours of sleep,56,
2 hour nap,56,
piano practice 1 hr,56,
8 hours sleep,56,
7 hours sleep,56,
9 hours sleep,56,
Worked 11 hours,56,
5 hours of sleep,56,
worked 9 hours,56,
1.5 hours gym,56,
7 hours work,56,
2 hours gym,56,
1 hr gy,56,
1 hour gym,56,
over 10 hours work,56,
8 hrs work,56,
2 hrs gym,56,
10.5 hours work,56,
1.5. Hours gym,56,
8 hours work,56,
Migraine lasting two days,56,
Fasted,56,
Drove 2 hours,56,
4 hours of sleep,56,
drove for 4 hours,56,
2 weeks post hysterectomy,56,
4 hour nap,56,
worked 4 hours,56,
few hours sleep,56,
worked 3 hours,56,
slept for 7 1/2 hours,56,
8 1/2 hours sleep,56,
went out for 7 hours,56,
11 hours sleep,56,
12h,56,
bad air quality within last 24 hours,56,
5 hours sleep,56,
11 hour shift,56,
slept 5 hours total,56,
rest for 1/2 hour,56,
long nap 5 hours,56,
painted 5 hours,56,
1 hr nap,56,
2.5 hr nap,56,
2.5 hour nap,56,
24 hr histamine test,56,
over 8 hours sleep,56,
8 hours,56,
9 hours,56,
7 hours,56,
10 hours,56,
worked 6 hours,56,
worked 7 hour shift,56,
less than 8 hours sleep,56,
5 hrs sleep,56,
less than 7 hours sleep,56,
had a 4 hour nap right after breakfast,56,
4 hr nap,56,
and had a 4 hour nap,56,
after an 18 hr sleep,56,
18 hr sleep,56,
long day - 18 hours awake,56,
20 hr sleep,56,
after 17 hrs sleep,56,
17 hr sleep,56,
5 1/2 hr nap,56,
only got like 5 hrs sleep,56,
1 hr time change,56,
5 hour sleep,56,
1 hour rest,56,
2 hrs work,56,
Sleep < 8 hours,56,
sleep < 5 hours,56,
sleep < 6 hours,56,
sleep < 4 hours,56,
bad sleep 4 hours,56,
10 hours interrupted sleep,56,
public 3 hr,56,
Worked 7 hours,56,
Av HR > 75,56,
Av HR < 75,56,
sleep more than 6 hours,56,
gardening 1 hour,56,
slept for 17 hours,56,
12 hrs sitting yesterday,56,
16 hour fast,56,
less than 6 hours sleep,56,
slept for hours during day,56,
slept 9 hours last night,56,
9 hour shift,56,
10 hour sleep,56,
less than 5 hours sleep,56,
slept more than 5 hours,56,
4 active hours,56,
8 hours sleep in 48 hours,56,
worked 2 hours,56,
work 8 hrs,56,
3 hours in car,56,
on feet for 8 hrs,56,
worked for 6.5 hrs,56,
< 7 hrs sleep,56,
> 7 hrs sleep,56,
slept 9 hrs,56,
9.5 hours sleep,56,
5.5 hours sleep,56,
1 hour nap,56,
13 hours of sleep,56,
14 hours of sleep,56,
12 hours of sleep,56,
6 hour nap,56,
7 hours of sleep,56,
7.5 hours of sleep,56,
12.5 hours of sleep,56,
6.5 hours of sleep,56,
15.5 hours of sleep,56,
8.5 hours of sleep,56,
10 hours of sleep,56,
6 hours of sleep,56,
11.5 hours of sleep,56,
took a 5 hour nap,56,
10.5 hours of sleep,56,
5.5 hours of sleep,56,
took a 6 hour nap,56,
16 hours of sleep,56,
9.5 hours of sleep,56,
took a 1 hour nap,56,
8 hours of sleep,56,
took a 3 hour nap,56,
took a 2 hour nap,56,
4.5 hours of sleep,56,
took a 1.5 hour nap,56,
2.5 hours of sleep,56,
took a 4 hour nap,56,
two hours of sleep,56,
2 hours of sleep,56,
five hours of sleep,56,
six hours of sleep,56,
took an 8 hour nap,56,
3.5 hours of sleep,56,
took a 2.5 hour nap,56,
maybe 7 hours sleep,56,
under 6 hours of sleep,56,
worked 11 hour shift,56,
wfh 4 hours,56,
12 hour shift,56,
Drove 4 hours from NB,56,
3+ hour nap,56,
drove 1 hour,56,
4,56,
had work 4 hours,56,
2 hours nap,56,
slept short 7 hrs,56,
4 drinks over 4 hours,56,
4 drinks over 5 hours,56,
5 drinks over 4 hours,56,
6 drinks over 5 hours,56,
7 drinks 5 hours,56,
7 drinks over 6 hours,56,
5 drinks over 5 hours,56,
7 drinks over 5 hours,56,
driving 2 hours,56,
no college hours,56,
15 hour workday,56,
13 hour workday,56,
4 hrs of sleep,56,
1 1/2 hours ballet,56,
1.5 hr episode,56,
walked 1 hour,56,
slept less than 8 hours,56,
hr,56,
walked three hours,56,
worked 8.5 hours,56,
worked 12 hours,56,
Av HR 75,56,
7-9 hours of sleep,56,
8 hrs sleep,56,
fasted for 14 hours,56,
16 hrs,56,
12 hrs,56,
9 hrs,56,
6 hrs,56,
3 hrs,56,
< 3 hrs,56,
< 7 hrs,56,
8-10 hours sleep,56,
10-12 hours sleep,56,
napped 4 hours,56,
more than 12 hours sleep,56,
8 hours or less sleep,56,
over 6 hours of sleep,56,
over 12 hours of sleep,56,
over 8 hours of sleep,56,
nap 3 hours,56,
traveled 2 hours to restaurant,56,
2 hour waking phase,56,
hammock 2 hours,56,
dance 1 hour,56,
worked for 4 hours,56,
6.75 hours sleep,56,
4 hr phone,56,
4.5 hours phone,56,
.5 hour nap,56,
5 hours phone,56,
3 hour visit,56,
5.75 hours sleep,56,
1.75 hour nap,56,
3 hours phone,56,
2.5 hours phone,56,
1.5 hour nap,56,
3.5 hours phone,56,
7.75 hours sleep,56,
1.5 hours phone,56,
6.5 hours phone,56,
14.6 hours sedentary,56,
2.75 hours phone,56,
12.4 hours sedentary,56,
1.5 hours nap,56,
11.7 hours sedentary,56,
12.7 hours sedentary,56,
11.9 hours sedentary,56,
4 hours sleep,56,
4 hours phone,56,
13.6 hours sedentary,56,
5.5 hours phone,56,
14.2 hours sedentary,56,
7 hours phone,56,
11.6 hours sedentary,56,
12.0 hours sedentary,56,
12.2 hours sedentary,56,
3.5 hours work,56,
5.5 hours of work,56,
8 hour sleep,56,
11 hour sleep,56,
long work hours,56,
drove 1 hr x 2,56,
cleaned,57,
roller derby,57,
Turned compost,57,
bolted,57,
vibrator,57,
heavy bags,57,
headspace,57,
ceiling fan installed,57,
New piercing,57,
Fresh air,57,
cleaned bun cage,57,
carrying bags,57,
Painted,57,
cleaned closet,57,
swept floor,57,
new pillow,57,
ingress,57,
cleaned house,57,
wired,57,
knitted,57,
Swept,57,
Dried the dog,57,
silk painting,57,
Super Bowl,57,
crawled,57,
Cleaned litter box,57,
new glasses suck,57,
collapsible,57,
new mattress,57,
Fixated,57,
clean,57,
floor tiles mounted,57,
Cut,57,
cut fabric,57,
Screwed,57,
Venting,57,
Film,57,
putty,57,
50/50,57,
rotated mattress,57,
clearing bags,57,
cheerios,57,
dried hair,57,
stripped bed,57,
wiped counters,57,
made homemade pretzels,57,
used garden hose,57,
rolled garden hose,57,
new glasses,57,
helped with mattress,57,
cleaned cage,57,
filled car with gas,57,
cleaned the house,57,
neti pot,57,
SOL,57,
opened blinds,57,
air mattress,57,
foam roller,57,
mopped floor,57,
Loaded dishwasher,57,
pins and needles,57,
cleaned screens,57,
training sucked,57,
changed bedding,57,
float,57,
Earthing mat,57,
Overheating,57,
light cleaning,57,
made bath bombs,57,
diffuser necklace,57,
facemask,57,
wiped,57,
heating pad,57,
tube flipped,57,
cement floor,57,
carried water jug,57,
scooped litter,57,
oil burner,57,
slipped,57,
set up air purifier,57,
cleaned apt,57,
cleaned some,57,
Changed port needle,57,
wool,57,
compressed,57,
Float spa,57,
cleaned with chemicals,57,
cleaned bathroom + tidied,57,
blanket,57,
new water filter,57,
wrapped gifts,57,
cutting,57,
knitted a bit,57,
lifted,57,
installed bidet,57,
air freshener,57,
picked scabs,57,
graphite,57,
cleaned fridge,57,
hung christmas lights,57,
Emptied dishwasher,57,
purge,57,
Latex,57,
cleaned out kitchen sink,57,
painted the door,57,
pressed,57,
ceramics,57,
sewed weighted blanket,57,
cleaned floor,57,
mattress on bed,57,
flue,57,
Mid spoons,57,
hung over,57,
grinded teeth,57,
No tube venting,57,
blasted,57,
Shaved with Razor,57,
Strained,57,
origami,57,
float tank,57,
small glass of scotch over ice,57,
teeth cleaned,57,
lightly hungover,57,
super bowl party,57,
unpacked bags,57,
Balloons,57,
cleaned fish tanks,57,
Dryer,57,
Cleaned a lot,57,
packed and unpacked dish,57,
unloaded dishwasher,57,
cleaned bunny cage,57,
wear mask,57,
fan,57,
chop,57,
Steam,57,
chopped veggies,57,
port access,57,
punctal plugs placed,57,
job rejection,58,
expectations,58,
emotional,58,
low motivation,58,
stressful,58,
social interaction,58,
crisis,58,
conflict,58,
was social,58,
self care,58,
foster,58,
Mindfulness on road,58,
social gathering,58,
socialization,58,
social,58,
intentional living,58,
emotional day,58,
fear farm,58,
Self Loathing,58,
Parental Conflict,58,
sexual activity,58,
confrontation,58,
gender aggression,58,
lack of motivation,58,
emotional exhaustion,58,
not feeling super social,58,
social activity,58,
memory issues,58,
self harm,58,
social - several calls,58,
No motivation,58,
physical exhaustion,58,
Resisted compulsions,58,
mental rehab,58,
anxiety about work,58,
Highly emotional day,58,
pre-deployment,58,
Social hangover,58,
poor self-esteem,58,
Custody issues,58,
Fairly productive and social,58,
mental confusion,58,
negative self-talk,58,
Social plans,58,
comfort eating,58,
social fail,58,
mental health day,58,
Slow motivation,58,
non verbal episode,58,
Height Fear,58,
anxious about social problems,58,
Very emotional,58,
Stressful discussion,58,
anticipatory,58,
Balance problems,58,
Anxiety about cleaning house,58,
motion sickness,58,
low self esteem,58,
Hard social,58,
Anger at others,58,
self-care,58,
Voice issues,58,
executive dysfunction,58,
social justice,58,
burnout warning,58,
financial aid,58,
Hostile political climate,58,
cultural issues,58,
Anxiety in car,58,
Bad mental health,58,
Death thoughts,58,
Election depression,58,
Physical,58,
Over emotional,58,
anxiety about liver,58,
anxiety around specific people,58,
panic attack filing taxes,58,
breathing issues,58,
anxiety from work,58,
anxiety about dog training,58,
emotional conversation,58,
mixed speech,58,
huge conflict,58,
distraction,58,
Stressed about health,58,
mood is great,58,
Anticipation,58,
mental wellbeing call,58,
mental wellbeing,58,
Physical contact,58,
No social contact,58,
emotional abuse - moderate,58,
sickness,58,
did good job resisting compulsions,58,
neglect,58,
productivity,58,
bullying,58,
social isolation,58,
emotional labour,58,
very social,58,
political,58,
social life,58,
touch issues,58,
+ Cognitive,58,
+ Social,58,
+ Emotional,58,
Misophonia,58,
cognition,58,
emotional upheaval,58,
emotional processing,58,
Social Event,58,
massive emotional upheaval,58,
fear,58,
Physical labor,58,
motivation,58,
self conscious,58,
mental exertion,58,
deciphering emotions better,58,
good social texting,58,
anxious beyond belief,58,
social media,58,
social time,58,
vision frustration,58,
unavailable emotional resources,58,
big social event,58,
avoidance,58,
Social contact,58,
mental break,58,
emotionally draining,58,
anger issues,58,
emotionally poor,58,
interpersonal interaction,58,
emotional exertion,58,
anxiety about hospital,58,
chaotic attention,58,
anxiety about leaving house,58,
Procrastination leads to anxiety,58,
i hate being social,58,
burnout on moving,58,
SOCIAL HIGH,58,
WG social,58,
Job uncertainty,58,
low self discipline,58,
various self care items,58,
cognitive distortions,58,
mental health first aid training,58,
social outing,58,
social skills group,58,
mindful self-compassion group,58,
vision problems,58,
seeking treatment,58,
bad mental health day,58,
seeking help,58,
medical rejection,58,
emotional support for partner,58,
Financial aid issues,58,
lit review anxiety,58,
No sexual desire,58,
dealt with verbal abuse,58,
emotionally null,58,
nonverbal episode,58,
some social interaction,58,
no obligations,58,
Physical Sunblock,58,
emotional overload,58,
thoughts of self-harm,58,
Mental health assessment,58,
suicide bereavement support group,58,
divorce nonsense,58,
emotional turmoil,58,
parental leadership,58,
miscommunication problems,58,
financial issues,58,
sibling issues,58,
Suicide Attempt,58,
Self Harm Relapse,58,
no voice,58,
Poor eating,58,
reduced self care,58,
social e,58,
emotional trigger at work,58,
lots of emotions,58,
abandonment issues,58,
impaired cognition,58,
self destructive,58,
attention,58,
no social media,58,
dissatisfaction,58,
vision disruptions,58,
fire alarm system panic,58,
Obsessed with health,58,
casual suicidal idea,58,
Satisfaction,58,
sensory problems,58,
stressful incident,58,
midnight to noon,59,
7:30 am flushing,59,
wake noon,59,
wake up at 10:00,59,
bed a.m.,59,
bed a.m,59,
10:00 am wake up,59,
bedtime - 10:00,59,
10:30 - bedtime,59,
bedtime 9:30,59,
9:30 bedtime,59,
11:30 bedtime,59,
sleep until 12:30,59,
woke at 4 a.m.,59,
woke at 6 a.m.,59,
woke at 7 a.m.,59,
woke at 7:30 a.m.,59,
woke 8 a.m.,59,
woke at 9:30 a.m,59,
wake 4 a.m.,59,
wake 6:45 a.m.,59,
wake 7:45 a.m.,59,
wake at 11:15 a.m.,59,
Wake at 6:45 a.m.,59,
wake at 6:30 a.m.,59,
wake at 4 a.m.,59,
wake at 11 a.m.,59,
wake at 9:45 a.m.,59,
wake 9 a.m.,59,
wake 9:30 a.m.,59,
wake 8 a.m.,59,
wake 6:30 a.m.,59,
wake 6:15 a.m.,59,
wake 7 a.m.,59,
wake 7:30 a.m.,59,
wake 10:30 a.m.,59,
wake 8:45 a.m.,59,
wake 5:00 a.m.,59,
wake 9:15 a.m.,59,
wake 6:00 a.m.,59,
bed 11 p.m.,59,
bed 9 p.m.,59,
wake 4:15 a.m.,59,
wake 7:15 a.m.,59,
