COUNTRY
,0,
finally stim charged correctly,75,
Bad head space,75,
hair dying,75,
excited for christmas,75,
laid around,75,
removed patch,75,
crystals,75,
eat two Luna bars,75,
spinning class,75,
dye hair,75,
immobile,75,
fuzzy head,75,
at the flat,75,
mum was here,75,
was stranding with no shoes on cement floor,75,
long distance driving,75,
beating,75,
electric shocks,75,
partially unloaded dishwasher,75,
cure aqua gel,75,
dusted with mask on,75,
inner world explosions,75,
bar,75,
soft play center,75,
surrounded by people,75,
tumbling,75,
Saw Mum,75,
retrograde planets,75,
Bright loud event,75,
running around,75,
new insoles fitted,75,
decorated,75,
hair cut and colour,75,
possible mold,75,
hit the wall,75,
installed new TV antenna,75,
model planes,75,
orientation,75,
flew on a plane,75,
removed ring,75,
breaking point,75,
blocked ears,75,
data merge,75,
red eyes,75,
blue apron,75,
packing up,75,
hit a wall,75,
left over clouds from storm,75,
feels like red ants from neck to finger tips,75,
super stressed,75,
decorated for christmas,75,
disconnected,75,
extra loose,75,
vibrations,75,
Long transit,75,
Sorting boxes,75,
light stretching,75,
super blue blood moon,75,
broken arm,75,
decorating,75,
long distance run,75,
basement,75,
Star Trek,75,
pulled a muscle,75,
heart broken,75,
very light snow pushing,75,
TENS,75,
compose,75,
composing,75,
sat with Twist,75,
didnt spiral,75,
pushing learning edges,75,
naked,75,
window,75,
Normal Bowl Movement,75,
***,76,
Good,77,
Mediocre,77,
good conversation,77,
good spirits,77,
surprise,77,
bad dreams,77,
feeling negative,77,
emotional dip yesterday,77,
Feel Weak,77,
bit stressful,77,
feeling a burden,77,
feeling sick to stomach,77,
upset stomach - gurgly and unhappy,77,
hungover feeling,77,
Emotionally Drained,77,
some really bad back pain,77,
bad still had a pretty bad day,77,
feeling down,77,
feeling self destructive,77,
feeling blank,77,
very upset stomach,77,
confused,77,
unpleasant pooh,77,
Feeling drained,77,
body feeling good,77,
Feeling good overall lately,77,
Feeling great,77,
feeling positive,77,
short temper,77,
Acne is really bad,77,
I feel bad,77,
Frustrated with fatigue,77,
super anxious,77,
Very bad weakness,77,
Very bad back pain,77,
Very bad morning,77,
Feeling Mentally Clear,77,
very anxious,77,
bad period pains,77,
trouble focusing,77,
Feeling better than yesterday,77,
depressed feeling,77,
clear thoughts,77,
No crying,77,
good dreams,77,
intense dreams,77,
bad air quality,77,
Horrible taste in mouth,77,
bad cfs,77,
feeling lost,77,
bad stomach,77,
Felt pretty good,77,
Heavy dream,77,
Good outfit,77,
bad eating,77,
Feeling well rested,77,
i hate persistent intrusive thoughts,77,
feeling sensitive,77,
very upset,77,
many dreams,77,
bad head symptoms,77,
Weak shaky spell,77,
dizzy and anxious rxn,77,
bad depression,77,
Really bad sleep,77,
feel hot,77,
Bad art day,77,
bad news,77,
Good eating,77,
feeling useless,77,
very weepy today - crying spells,77,
bloated feeling all over,77,
inflamed feeling,77,
too loud,77,
trouble getting to sleep,77,
Really bad headache,77,
Bad hand pain,77,
Lots of crying,77,
Mood improved from am,77,
Weak feeling,77,
cass was sad,77,
feeling good,77,
good news,77,
Not feeling well,77,
Strong smell,77,
uncooperative and frustrating,77,
anxious about possible storms,77,
sad about mothers day,77,
felt positive,77,
good cry late,77,
Anxious stomach,77,
bad allergies,77,
feel bad at night,77,
Feeling low,77,
no dreams,77,
mixed dreams,77,
bad bed,77,
Feeling relieved,77,
good cry,77,
bad tremor,77,
felt good,77,
a bit of bad reflux yesterday,77,
had a pretty bad headache yesterday,77,
bit of a stuck feeling in throat,77,
feeling fat,77,
feeling weak and wobbly,77,
Bad reflux,77,
blurred thoughts,77,
trouble concentrating,77,
feeling a bit more optimistic,77,
Upset gut,77,
very tense back,77,
bad parasthesia,77,
bad pillow,77,
i hate pain,77,
i hate fatigue,77,
feeling full quickly,77,
had crazy vivid intense dream,77,
upset n emotional,77,
bad stomach upset,77,
bad pain today,77,
new weird symptom,77,
feeling depressed,77,
non-specific bad,77,
bad back,77,
bad breathing,77,
mood pretty good,77,
low hunger,77,
yawning a bit,77,
Bad start,77,
taste perversion,77,
quick to anger,77,
good appetite,77,
serenity break,77,
didnt feel good,77,
feeling weak,77,
Bad Chill,77,
Trouble controlling emotions,77,
Very anxious with storm,77,
extremely anxious,77,
feeling hot,77,
failure feeling,77,
annoying coworkers,77,
bad tummy,77,
good surprise,77,
positive outlook,77,
felt faint,77,
Feeling speedy,77,
felt good upon waking,77,
Bad at night.,77,
very bad stomach,77,
Eyesight bad,77,
feeling unwanted,77,
was feeling down,77,
calm magnesium,77,
good people,77,
bad meeting,77,
good funny mood,77,
ignored my symptoms,77,
drowsy driving,77,
bad argument,77,
sad about chronic pain,77,
Really bad headache during night,77,
Otter not feeling good,77,
Surprise bad back day,77,
Reflux still bad,77,
bad chair,77,
bad vibes,77,
feeling trapped,77,
better spirits,77,
mold bad,77,
bad eyesight,77,
low food,78,
liquid diet,78,
probiotics,78,
no probiotics,78,
food fail,78,
had heavily spice food,78,
thai food,78,
one beer,78,
clean eating,78,
Stayed on diet,78,
decorated a cake,78,
allergy shot,78,
solid food,78,
no coffee,78,
DONE being addicted to food,78,
caved on dairy again,78,
food poisoning,78,
1 slice of cheese,78,
ate a bite of something with garlic,78,
ate a slice of cheese,78,
no gluten,78,
Left house without breakfast,78,
No milk,78,
no dairy,78,
no caffeine,78,
recovering from drinking,78,
fragrance reaction,78,
high water consumption,78,
fibre,78,
> 40 oz water,78,
one glass of wine,78,
Coffee with sugar and cream,78,
chow mein,78,
fast food,78,
Chocolate after 6pm,78,
lots of dust,78,
lots of soda,78,
had coffee,78,
suspect food,78,
Trigger food,78,
food log,78,
catered food,78,
drank lots of water,78,
blended EOs,78,
Food intolerance,78,
water retention,78,
raw,78,
high spirits,78,
Indian food,78,
Built a meat grinder,78,
Might be allergic to corn,78,
Had a light lunch,78,
Had chocolate truffles,78,
Bought a lot of snacks,78,
poor diet,78,
Heavy food,78,
Lacking sustenance in diet,78,
Lots of candy,78,
Was fine until beer,78,
oily skin,78,
used essential oils,78,
Food prep,78,
No diet,78,
water,78,
no probiotic,78,
Not much food,78,
Went for food,78,
Probiotic,78,
fresh food,78,
New food,78,
inconsistent diet,78,
Bad diet,78,
immunity support drink,78,
two packets of snack a jacks,78,
2 glasses of water,78,
food reaction,78,
better with food,78,
Little alcohol in food,78,
no Diet Coke,78,
Diet coke,78,
off diet,78,
stuck to diet,78,
Bought food,78,
retaining water,78,
Low on spoons,78,
Low spoons,78,
Low dairy,78,
had a Coca Cola,78,
Vega energy drink,78,
one coffee,78,
no food,78,
Food,78,
Good food,78,
drank a lot of water,78,
off food,78,
small chocolate,78,
Tobacco free,78,
meal replacement shake,78,
Skipped allergy shot,78,
same food plan,78,
no spoons,78,
high intake,78,
low intake,78,
Food allergy reaction,78,
Dairy free,78,
no spices,78,
plain food,78,
Lots of caffeine,78,
asthma from dust,78,
new hay for bun,78,
all water,78,
only ate small portions,78,
little food,78,
carried heavy grain buckets,78,
no supplements,78,
fed up,78,
No spoons left,78,
need to food shop,78,
High spoons,78,
correct calories,78,
hummus sandwich and salad,78,
Gluten cheat,78,
Had meat,78,
good food around,78,
no soda,78,
measured water intake,78,
2 beers,78,
lots of food,78,
bath with dead sea minerals,78,
good water,78,
coffee with friend,78,
2 coffees,78,
3 coffees,78,
indian meal,78,
No coffee today,78,
More water,78,
2 days no food,78,
Perfume reaction,78,
2 glasses of wine and 2 shots,78,
1 glass wine,78,
had chocolate,78,
went for coffee,78,
air hunger,78,
No spoons today,78,
outdoor allergies,78,
enough water,78,
water stools,78,
tried new food,78,
pita pit,78,
Unknown ingredients,78,
coffee free,78,
8 cups water,78,
two coffees,78,
bath with essential oils and candles,78,
made food,78,
chemical scent exposure,78,
no sun cream,78,
v energy drink,78,
had a glass of white wine,78,
Mostly milk free,78,
recovering from food reaction,78,
big gluten,78,
bad food,78,
not eaten well,78,
1 water bottle,78,
no water,78,
9 glasses of water,78,
10 glasses of water,78,
11 glasses of water,78,
8 glasses of water,78,
12 glasses of water,78,
7 glasses of water,78,
5 glasses of water,78,
4 glasses of water,78,
6 glasses of water,78,
diet slip,78,
salt and vinegar chips,78,
minimal gluten,78,
minimal dairy,78,
Thanksgiving cooking,78,
bought phlebotomy kit,78,
activated charcoal,78,
not vegetarian,78,
missed coffee,78,
chocolate lies,78,
cooked all day,78,
Made kombucha,78,
Cat food prep,78,
whole foods,78,
drank more water,78,
Mexican food,78,
sun chips,78,
Sun Basket meal,78,
food delivery,78,
ordered cat food,78,
cooked waffles with new griddle,78,
ordered food,78,
fresh water for cats,78,
nutritional,78,
went to whole foods,78,
water fitness,78,
no cooking,78,
ate a lot of sugar,78,
had caffeine,78,
comfort food,78,
possible gluten exposure,78,
possible soy exposure,78,
Low sensory spoons,78,
no alcohol,78,
possible food issue,78,
possibly ingested gluten,78,
no real food,78,
Great Day with Bran,78,
food allergies,78,
been eating gluten more,78,
water > 48 oz,78,
lots of water,78,
small snack of ravioli,78,
individual mac and cheese,78,
coffee with friends,78,
3 beers,78,
fragrance sensitivity,78,
food tech,78,
nauseous after food,78,
over calorie limit,78,
exposure to scented items,78,
extra cup of black tea,78,
scented products,78,
soy exposure,78,
soy or gluten exposure,78,
less food,78,
less coffee,78,
reaction after eating,78,
very few vegetables,78,
no morning supplements,78,
40+ oz water,78,
Alert,79,
job interview,79,
dr appointment,79,
Portuguese Exam,79,
phone calls,79,
volunteered,79,
phone conversation,79,
skipped party,79,
Dr Deed appointment,79,
counselling course,79,
std checkup,79,
reading on phone,79,
Relocation conversation,79,
made a phone call,79,
phone call,79,
Missed meeting,79,
waiting,79,
exams,79,
INR appointment,79,
emailed photos,79,
Dave visit,79,
Late to appointment,79,
Missed counseling,79,
OT Appointment,79,
Long Chat,79,
Made phone call,79,
mailing,79,
Tattoo consult,79,
made new doc appointment,79,
remembered appointments,79,
New doctor,79,
PT appointment,79,
Interview for book,79,
Phone interview,79,
Lots of appointments,79,
stressful phone call,79,
Group Conversation,79,
optics appointment,79,
new phone,79,
deadline,79,
screenings,79,
phone with doctors,79,
line manager appointment,79,
lots of phone calls,79,
cancelled appointments,79,
avoiding email,79,
interview cancelled,79,
work phone call tonight,79,
anxious about phone calls,79,
phone call good,79,
long phone calls,79,
disaster of a doc appointment,79,
second interview,79,
communion visit,79,
phone call friend,79,
interviews,79,
COMFORT study appointment,79,
made appointment,79,
esther visit,79,
talking space interview,79,
Personal Record,79,
waiting on emails,79,
made phone calls,79,
Drs appointment,79,
gp appointment,79,
had telephone conversation,79,
whanau visit,79,
PT visit,79,
had counselling,79,
appointment with caseworker,79,
GP visit,79,
talked on phone,79,
Jade visit,79,
anxious about Boston appointment,79,
nice phone call,79,
phone call with friends,79,
missed appointment,79,
phone addiction,79,
phone issues,79,
mrs cook emailed,79,
Immigration appointment,79,
early appointment,79,
interview prep,79,
retrieved mail,79,
drs appointments,79,
hrt appointment,79,
lots of phone time,79,
saw therapist,79,
Skype interview,79,
playing on phone,79,
lots of emails,79,
duke interviews,79,
site visit,79,
Phone,79,
In-person contact,79,
Bad phone day,79,
ER visit,79,
.5 hour phone,79,
hair appointment,79,
chat with parents,79,
appointment for house,79,
stressful appointment gone ver,79,
Dr. G visit,79,
visit from parents,79,
long phone call,79,
long infusion appointment,79,
sad,80,
happy,80,
angry,80,
Unpleasant,80,
Happy A,80,
moody and angry easily,80,
Angry breakup,80,
feeling sad,80,
mostly happy,80,
angry with everything,80,
disgusted,80,
angry about things moving,80,
Sad today,80,
happy today,80,
Angry stomach,80,
sad muscles,80,
pretty happy,80,
Some happy stuff,80,
Happy busy,80,
angry at myself,80,
angry at disease,80,
Angry sleep,80,
really happy,80,
emotional me,80,
Sad family stuff,80,
mate happy,80,
disgust,80,
not sad,80,
very sad,80,
sad mood,80,
fearful,80,
SAD light,80,
sad lamp,80,
happy morning,80,
angry at husband,80,
angry about professor,80,
angry with doctor,80,
sad and depressed,80,
feeling sad and lonely,80,
sad news,80,
angry joints,80,
happiness,80,
angry with husband,80,
hiking,81,
Ran Errands,81,
Errands,81,
bike shop,81,
bike ride,81,
Wheelchair outing,81,
jog,81,
weightlifting,81,
Gardening,81,
bicycle,81,
Biking,81,
subway,81,
camping,81,
buses,81,
horseback riding,81,
gym,81,
Paddling,81,
2hr gym,81,
ski outdoor,81,
picnic,81,
water aerobics,81,
bowling,81,
rode bike 30min,81,
rode bike 15min,81,
workout and ride bike,81,
rode bike 35min,81,
rode bike 25min,81,
rode bike 12min,81,
roller skating,81,
rode bike,81,
motorcycle ride,81,
bus rides,81,
wheelchair,81,
car ride,81,
Gym workout,81,
riding,81,
downtown walking,81,
bus ride,81,
truck,81,
calisthenics,81,
Dressage Riding,81,
trampoline,81,
road biking,81,
Shooting,81,
skating,81,
Squats,81,
airplane,81,
Bike,81,
bike accident,81,
leg cramps,82,
ovarian cramps,82,
cramp,82,
aching,82,
stomach cramps,82,
tingling hands,82,
stomach cramping,82,
Excruciating,82,
excruciating cramps,82,
painful indigestion,82,
Itching shoulder,82,
terrible cramps,82,
Post-period cramps,82,
less cramps,82,
burning pain,82,
stabbing belly pain,82,
Pms cramps,82,
abdominal bloating,82,
abdominal discomfort,82,
numbness,82,
bad cramps,82,
abdominal fullness,82,
leg numbness,82,
hands throbbing,82,
menstrual cramping,82,
stabbing pain,82,
heaviness,82,
Leg cramps +++,82,
paresthesia,82,
tightness,82,
numbness legs,82,
Muscle cramps,82,
soreness,82,
cramps in legs,82,
back cramps,82,
throbbing legs,82,
menstrual cramps,82,
lift dizziness,82,
fatigue weakness,82,
slight cramps,82,
Aching legs,82,
leg pains,82,
abdominal pains,82,
tingling lips,82,
IBS Cramps,82,
stabbing chest pain,82,
excruciating pain,82,
slight cramping,82,
crampy,82,
tingling extremities,82,
crampy belly,82,
stomach cramp,82,
legs aching,82,
painful urination,82,
pelvic cramps,82,
chest heaviness,82,
period cramps,82,
abdominal cramps,82,
horrible cramps,82,
shooting leg pains,82,
distension,82,
jumpy house birthday party,83,
Party,83,
birthday,83,
Kid at birthday party,83,
Friends birthday,83,
Moms birthday,83,
went to birthday party,83,
chunks birthday,83,
celebrating,83,
Anniversary,83,
my birthday and Fourth holiday,83,
birthday surprise dinner,83,
kids birthday party,83,
Birthday party,83,
trauma anniversary,83,
Theo birthday,83,
Birthday very stressful,83,
40th birthday,83,
Weary,84,
excitement,84,
socialized,84,
mourning,84,
Guilt,84,
grief,84,
childish,84,
schoolwork,84,
disinterest,84,
Peace Church,84,
demotivated,84,
hate school,84,
enjoyable,84,
Calmer,84,
sober,84,
self-harmed,84,
vivid dreams,84,
Unmotivated,84,
disappointment,84,
roommate issues,84,
Hypervigilant,84,
tragedy,84,
forgetful,84,
hatred,84,
cruel,84,
patience,84,
indecisive,84,
